Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Orchestra_Configure,Chrome 68.0.3440.106,,2018-09-15 14:53:47,2018-09-15 14:54:03,15.926s,FAILED
,,,,,,
Test Cases/Orchestra/Login,Chrome 68.0.3440.106,,2018-09-15 14:53:47,2018-09-15 14:53:57,9.922s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-15 14:53:47,2018-09-15 14:53:53,5.899s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-15 14:53:53,2018-09-15 14:53:55,1.611s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-15 14:53:55,2018-09-15 14:53:55,0.315s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-15 14:53:55,2018-09-15 14:53:56,0.350s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 14:53:56,2018-09-15 14:53:57,1.267s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-15 14:53:57,2018-09-15 14:53:57,0.095s,PASSED
,,,,,,
Test Cases/Orchestra/Add_UTT,Chrome 68.0.3440.106,,2018-09-15 14:53:57,2018-09-15 14:54:01,3.855s,FAILED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-15 14:53:57,2018-09-15 14:53:57,0.082s,PASSED
verifyTextPresent,Chrome 68.0.3440.106,,2018-09-15 14:53:57,2018-09-15 14:53:57,0.131s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 14:53:57,2018-09-15 14:53:58,0.540s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 14:53:58,2018-09-15 14:53:58,0.268s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 14:53:58,2018-09-15 14:53:59,1.085s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 14:53:59,2018-09-15 14:54:00,0.286s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 14:54:00,2018-09-15 14:54:00,0.337s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 14:54:00,2018-09-15 14:54:00,0.182s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 14:54:00,2018-09-15 14:54:01,0.685s,FAILED
